Open Street (yes/no), Latitude, Longitude 
no,-73.95979,40.650246
yes,-73.984085,40.743324
no,-73.907974,40.670094
no,-73.99769,40.751484
yes,-73.886826,40.856434
no,-73.982475,40.76816
no,-73.95816,40.647766
no,-73.964806,40.759983
no,-73.98583,40.757256
no,-73.80696,40.699017
no,-73.90438,40.675106
no,-73.9917,40.735203
no,-73.97173,40.78202
no,-73.797714,40.704327
no,-73.899315,40.67398
no,-73.97569,40.683464
no,-73.92335,40.7437
no,-73.87255,40.878742
no,-73.88122,40.855045
no,-73.99027,40.717056
no,-73.902664,40.672195
no,-73.92616,40.744026
no,-73.88612,40.85609
no,-73.960045,40.60803
no,-73.97173,40.78202
no,-73.80775,40.70058
no,-73.94853,40.744656
no,-73.93844,40.679787
no,-73.92056,40.743374
no,-73.92118,40.829628
no,-73.899315,40.67398
no,-73.97305,40.752693
no,-73.894066,40.86235
no,-74.0088,40.704212
no,-73.95827,40.578274
yes,-73.99333,40.733303
no,-73.79397,40.705826
no,-73.95932,40.780174
no,-73.94549,40.80777
no,-74.00612,40.723747
no,-73.95338,40.68064
no,-73.94937,40.8094
no,-73.91871,40.743156
no,-73.82985,40.75896
no,-73.901085,40.862755
no,-74.00612,40.723747
no,-73.986565,40.761658
no,-74.00253,40.73975
no,-73.901115,40.6698
yes,-73.98351,40.672512
no,-73.98771,40.718372
no,-73.98845,40.718063
no,-73.94628,40.680214
no,-73.970764,40.75582
no,-73.875374,40.879578
no,-73.951164,40.680477
no,-73.779945,40.66675
no,-74.01091,40.644547
no,-73.972755,40.763336
no,-73.98504,40.751133
no,-73.92096,40.741364
no,-73.96587,40.683266
no,-73.88347,40.88078
no,-73.97746,40.68405
no,-73.89194,40.824654
no,-73.984245,40.754684
no,-73.98236,40.76234
no,-73.95964,40.577995
no,-73.88889,40.86038
no,-73.942726,40.752037
yes,-73.77255,40.766552
no,-73.986946,40.750935
no,-73.983475,40.771133
no,-73.99964,40.753918
no,-73.91678,40.815697
no,-73.998726,40.734783
no,-73.90029,40.86247
no,-73.79855,40.703987
no,-73.972206,40.749825
no,-73.999565,40.733612
no,-73.98996,40.716972
no,-73.98517,40.689396
no,-73.93374,40.84932
no,-73.99164,40.754707
no,-73.970085,40.759624
no,-73.93089,40.848118
no,-73.984535,40.742706
no,-73.90283,40.881687
no,-73.96343,40.761856
no,-73.941956,40.711838
no,-73.98218,40.77549
no,-73.771996,40.658657
no,-73.987206,40.693783
no,-73.94978,40.63481
no,-73.77052,40.76268
no,-74.01207,40.643425
no,-74.02542,40.622684
no,-73.99281,40.7429
no,-73.958496,40.578846
no,-73.95839,40.648994
no,-73.89139,40.8617
no,-73.97556,40.752117
no,-73.97444,40.756557
no,-73.92616,40.744026
no,-73.914246,40.818726
no,-73.88688,40.8552
no,-73.878914,40.879803
no,-73.897804,40.70054
no,-73.988396,40.759163
no,-73.949455,40.634506
no,-73.98223,40.773872
no,-73.97896,40.69192
no,-73.79397,40.705826
no,-73.808556,40.698433
no,-73.82985,40.75896
no,-73.89028,40.861107
no,-73.785,40.666386
no,-73.985954,40.72272
no,-73.99595,40.75898
no,-73.974945,40.7501
no,-73.92495,40.82751
no,-73.95436,40.742043
no,-73.93617,40.749714
no,-73.987206,40.693783
no,-73.90019,40.669937
no,-73.86776,40.852596
no,-73.95692,40.57803
no,-73.986115,40.748207
no,-73.94833,40.80897
no,-73.767944,40.660233
no,-73.95816,40.647766
no,-73.90981,40.669823
no,-73.95893,40.65121
no,-73.9911,40.74051
no,-73.999405,40.722317
no,-73.971,40.758373
no,-73.807,40.701786
no,-74.02193,40.637436
no,-73.93617,40.749714
no,-73.93234,40.848736
no,-73.94034,40.67989
no,-73.94956,40.68039
no,-73.98667,40.692215
no,-74.01337,40.638733
no,-73.98036,40.696175
no,-73.987785,40.74977
no,-73.9611,40.650425
no,-73.807594,40.704147
no,-73.83104,40.76134
no,-74.10977,40.570465
no,-73.89997,40.86235
no,-73.98453,40.696033
no,-73.87439,40.879055
no,-73.875374,40.879578
no,-73.99548,40.759624
no,-73.80794,40.701775
no,-73.99074,40.75595
no,-73.97191,40.67641
no,-73.97585,40.69336
no,-73.878494,40.881073
no,-73.98391,40.69484
no,-73.9862,40.757103
no,-73.89242,40.82097
no,-74.007996,40.647346
no,-73.79543,40.708046
no,-73.99029,40.71918
no,-73.913704,40.76548
no,-73.97397,40.75144
no,-74.00716,40.72843
no,-73.88435,40.85819
no,-74.007126,40.708855
no,-73.898636,40.862297
no,-73.94833,40.80897
no,-73.982666,40.686085
no,-73.85217,40.69366
no,-73.966896,40.68348
no,-73.99088,40.750656
no,-74.01369,40.70541
no,-73.95916,40.652145
no,-73.8019,40.70197
no,-73.98464,40.759205
no,-74.008575,40.646786
no,-74.00456,40.706406
no,-73.98183,40.68733
yes,-73.97445,40.68631
no,-73.99485,40.750294
no,-73.95387,40.743416
no,-73.98208,40.768482
no,-73.99125,40.75783
yes,-73.984406,40.687565
no,-74.02193,40.637436
no,-74.02785,40.622498
no,-73.922676,40.826855
no,-73.88646,40.85404
no,-73.883,40.747734
no,-73.9879,40.690468
no,-73.922676,40.826855
no,-73.94194,40.700726
no,-73.95567,40.681137
no,-73.90263,40.66827
no,-73.94274,40.70447
no,-74.005325,40.728603
no,-73.96373,40.60676
no,-73.86774,40.85366
no,-73.80358,40.70523
no,-73.91678,40.815697
no,-73.918465,40.825573
no,-73.93844,40.679787
no,-73.78466,40.671566
no,-74.019196,40.636574
no,-73.978134,40.75482
no,-73.9978,40.69119
no,-73.968185,40.647446
no,-73.98772,40.701267
no,-73.92495,40.82751
no,-73.965164,40.68311
no,-73.996086,40.716194
no,-73.94549,40.80777
no,-73.97972,40.687187
no,-73.76616,40.65855
no,-73.9526,40.810764
no,-74.02237,40.630135
no,-73.94224,40.7118
no,-73.91677,40.816555
no,-73.94398,40.680088
no,-73.808556,40.698433
no,-73.96564,40.795456
no,-73.986725,40.715954
no,-73.99146,40.604206
no,-73.98383,40.721474
no,-73.959595,40.577457
yes,-73.98963,40.72046
yes,-73.96896,40.79599
no,-73.99237,40.68969
no,-73.80315,40.704304
no,-73.94445,40.807343
no,-73.79301,40.73796
no,-73.927216,40.5848
no,-73.946884,40.652794
no,-73.99686,40.757732
yes,-73.98322,40.762707
no,-73.828804,40.75667
no,-73.89708,40.862534
no,-73.92496,40.693314
no,-73.85456,40.69287
no,-73.852005,40.693325
no,-73.94778,40.633995
no,-73.90414,40.638577
no,-73.85403,40.748154
no,-73.93809,40.68316
no,-73.97875,40.683758
no,-73.96138,40.610096
no,-73.96889,40.808296
no,-73.8788,40.7418
no,-73.846214,40.742657
no,-73.852516,40.757763
no,-73.7541,40.724693
no,-74.129395,40.58185
no,-73.71194,40.747055
no,-73.78408,40.697
no,-73.92431,40.80719
no,-73.93988,40.75264
no,-73.789314,40.769707
no,-73.954216,40.578426
no,-74.07688,40.635647
no,-73.86693,40.835712
no,-73.90308,40.80988
no,-73.95051,40.669857
no,-73.93591,40.799564
no,-73.77949,40.678364
no,-73.773834,40.65965
no,-73.81525,40.66605
no,-73.79616,40.592846
no,-73.844055,40.828312
no,-73.82339,40.879948
no,-73.928764,40.822838
no,-73.94103,40.798363
no,-73.91503,40.83932
no,-73.919235,40.807556
no,-73.8162,40.69662
no,-73.8115,40.69759
no,-73.81082,40.692463
no,-73.82226,40.66496
no,-73.91365,40.702797
no,-73.948784,40.71043
no,-73.999344,40.69168
no,-73.81493,40.75517
no,-73.987686,40.7326
no,-73.99247,40.748466
no,-73.91229,40.641407
no,-73.908,40.61947
no,-73.98148,40.68993
no,-73.91727,40.77077
no,-73.75347,40.67598
no,-73.913895,40.68708
no,-73.9198,40.670868
no,-73.90338,40.68109
no,-73.938416,40.622826
no,-73.90067,40.64366
no,-73.95056,40.59487
no,-73.904976,40.63484
no,-73.855446,40.703484
no,-73.93909,40.821636
no,-73.94931,40.812725
no,-73.94226,40.8122
no,-73.93904,40.805058
no,-73.882385,40.72898
no,-73.82788,40.742004
no,-73.78478,40.74132
no,-73.898445,40.75362
no,-73.82373,40.765823
no,-73.917046,40.654675
no,-73.95082,40.66235
no,-73.89098,40.87016
no,-73.892136,40.86463
no,-73.954544,40.585133
no,-73.90161,40.81969
no,-73.84463,40.84636
no,-73.97296,40.673485
no,-73.83504,40.665924
no,-74.02353,40.634617
no,-73.98963,40.59098
no,-73.98408,40.61824
no,-74.02508,40.630814
no,-73.76736,40.65616
no,-73.90332,40.8843
no,-73.9076,40.75322
no,-73.961685,40.679703
no,-73.9239,40.65633
no,-73.89941,40.847927
no,-73.90211,40.845642
no,-73.89413,40.74656
no,-73.95103,40.76635
no,-73.95127,40.774292
no,-73.9607,40.765614
no,-73.97352,40.743782
no,-73.96068,40.757362
no,-73.91276,40.646328
no,-73.94892,40.64478
no,-73.88012,40.895195
no,-73.91546,40.6557
no,-73.96516,40.68492
no,-73.90751,40.741863
no,-73.80057,40.678436
no,-73.93548,40.69907
no,-73.74467,40.66552
no,-73.80112,40.704845
no,-73.95381,40.637833
no,-73.98453,40.696033
yes,-73.997795,40.724236
no,-73.99686,40.757732
no,-73.98515,40.75775
no,-73.9397,40.699455
no,-73.90643,40.685127
no,-73.84583,40.876022
no,-73.81257,40.681004
no,-73.76205,40.688957
no,-73.95504,40.71153
no,-73.96256,40.706253
no,-73.837906,40.664024
no,-73.96914,40.59973
no,-73.88998,40.84679
no,-73.93352,40.60834
no,-73.961975,40.60784
no,-73.96244,40.75898
no,-73.74619,40.69612
no,-73.9114,40.837864
no,-73.80091,40.859547
no,-73.95259,40.80824
no,-73.87395,40.7487
no,-73.9678,40.68798
no,-73.9482,40.69024
no,-74.00146,40.676834
no,-73.808556,40.768402
no,-73.904785,40.646114
no,-73.95027,40.83301
no,-73.91243,40.8047
no,-73.91619,40.842335
no,-73.93107,40.828114
no,-73.874,40.734188
no,-73.89109,40.65626
no,-73.81082,40.692463
no,-73.839615,40.781693
no,-73.760956,40.6818
no,-73.94034,40.67989
no,-73.98996,40.716972
no,-73.91585,40.70763
no,-73.93782,40.749897
no,-73.92955,40.79826
no,-73.95477,40.63962
no,-73.91095,40.659058
no,-73.892006,40.845837
no,-73.982666,40.686085
no,-73.8214,40.868458
no,-74.00955,40.63894
no,-73.86536,40.651863
no,-73.87149,40.677498
no,-73.886696,40.665848
no,-73.91134,40.660595
no,-73.87183,40.660797
no,-73.88182,40.671352
no,-73.87661,40.6427
no,-74.00332,40.628963
no,-73.75528,40.605335
no,-73.88579,40.819126
no,-73.93683,40.667316
no,-73.90572,40.87375
no,-73.945175,40.79378
no,-73.93637,40.817196
no,-73.99596,40.66626
no,-73.97949,40.755405
no,-73.98036,40.78994
no,-73.85021,40.82833
no,-73.87491,40.830677
no,-73.87039,40.828312
no,-73.83951,40.828445
no,-73.88033,40.89379
no,-73.95683,40.81261
no,-73.94144,40.823505
no,-73.94227,40.80641
no,-73.89177,40.822433
no,-73.894066,40.86235
no,-73.96108,40.8018
no,-73.92377,40.822433
no,-73.94565,40.69203
no,-73.8486,40.68822
no,-73.70682,40.75333
no,-73.902336,40.76772
no,-73.957,40.689228
no,-73.98601,40.722683
no,-73.94993,40.724056
no,-73.90308,40.80988
no,-73.97562,40.63147
no,-73.99443,40.639156
no,-73.94752,40.60455
no,-73.976456,40.627007
no,-73.95103,40.76635
no,-73.92351,40.651028
no,-73.91379,40.656784
no,-73.859535,40.87728
no,-73.95577,40.79964
no,-73.7605,40.69849
no,-73.90741,40.83623
no,-73.899536,40.82474
no,-73.98042,40.582977
no,-73.99974,40.6277
no,-73.93309,40.803425
no,-73.90931,40.8451
no,-73.88277,40.82325
no,-74.000534,40.71843
no,-73.91367,40.730442
no,-73.90062,40.822105
no,-73.897835,40.81322
no,-73.85988,40.89675
no,-73.86192,40.85678
no,-73.9468,40.76513
no,-73.935585,40.655037
no,-73.9158,40.66285
no,-73.83637,40.825935
no,-73.905174,40.875122
no,-74.00618,40.65263
no,-73.823746,40.728394
no,-73.78331,40.707947
no,-73.94671,40.718323
no,-73.95702,40.69897
no,-73.92923,40.809563
no,-74.243744,40.50999
no,-73.966805,40.6048
no,-73.897736,40.861347
no,-73.90668,40.768684
no,-73.74751,40.665474
no,-73.76376,40.66709
no,-74.092125,40.586494
no,-74.103516,40.616413
no,-74.15002,40.5377
no,-73.7932,40.71702
no,-74.01109,40.61334
no,-73.948044,40.78294
no,-73.93107,40.828114
no,-73.90031,40.75399
no,-73.98838,40.718204
no,-73.8937,40.8701
no,-73.73385,40.67546
no,-73.92396,40.733685
no,-73.95141,40.59938
no,-73.84459,40.680687
no,-73.79171,40.666306
no,-73.82114,40.767227
no,-73.90026,40.831196
no,-73.961975,40.759617
no,-74.1015,40.589344
no,-73.93604,40.586117
no,-73.94788,40.635098
no,-73.80205,40.674953
no,-73.912865,40.774357
no,-73.76579,40.726444
no,-73.918175,40.814503
no,-73.996445,40.575336
no,-73.798195,40.709023
no,-73.74845,40.715343
no,-73.78898,40.703278
no,-73.98545,40.73166
no,-73.9754,40.74544
no,-73.9079,40.736652
no,-73.9478,40.72399
no,-73.97663,40.739494
no,-73.958984,40.644966
no,-73.83749,40.768166
no,-73.79562,40.688656
no,-73.86447,40.841087
no,-73.97515,40.73541
no,-73.98212,40.766384
no,-73.896545,40.70121
no,-73.80186,40.674934
no,-73.93838,40.684624
no,-73.952995,40.678722
no,-73.93885,40.67549
no,-73.916595,40.65427
no,-73.930824,40.73715
no,-73.87664,40.771305
no,-73.87608,40.770332
no,-73.86842,40.768845
no,-73.83967,40.76417
no,-73.91533,40.744556
no,-74.00736,40.634163
no,-73.91583,40.662884
no,-73.904205,40.67066
no,-73.8749,40.657642
no,-73.98261,40.603058
no,-74.03931,40.62787
no,-74.02751,40.61696
no,-73.99484,40.635845
no,-73.90993,40.825848
no,-73.91737,40.80405
no,-74.01648,40.64606
no,-73.906006,40.84944
no,-73.95973,40.64333
no,-73.98865,40.72293
no,-73.93809,40.68316
no,-73.9291,40.798225
no,-73.86082,40.887207
no,-73.98876,40.695015
no,-73.92736,40.67918
no,-73.91558,40.683502
no,-73.90636,40.705284
no,-73.746544,40.73578
no,-73.75806,40.763245
no,-73.77721,40.754395
no,-73.945114,40.58668
no,-74.00923,40.63063
no,-74.016884,40.60301
no,-73.939964,40.70839
no,-73.956924,40.71432
no,-73.857,40.830383
no,-73.85224,40.841717
no,-73.88572,40.840153
no,-74.16256,40.626717
no,-73.979866,40.62945
no,-73.91303,40.843643
no,-73.8871,40.76501
no,-73.85764,40.75805
no,-73.89586,40.740273
no,-73.73153,40.717552
no,-73.939835,40.691948
no,-73.80833,40.688763
no,-73.93492,40.79668
no,-73.985275,40.596745
no,-73.95133,40.609585
no,-73.98682,40.699955
no,-73.94415,40.678238
no,-73.924774,40.677174
no,-73.912125,40.67865
no,-73.931946,40.68237
no,-73.93348,40.67341
no,-73.837105,40.787758
no,-73.73355,40.70678
no,-73.809746,40.786667
no,-73.789116,40.726604
no,-73.72174,40.74997
no,-73.98367,40.615185
no,-73.903465,40.676014
no,-73.90811,40.692974
no,-73.830795,40.82698
no,-73.916855,40.84506
no,-73.89689,40.90104
no,-73.88999,40.65775
no,-73.91723,40.731415
no,-73.96608,40.629543
no,-73.846886,40.72762
no,-73.856735,40.70456
no,-73.99485,40.740078
no,-73.98451,40.73696
no,-73.979996,40.6556
no,-73.94797,40.635674
no,-73.94652,40.640102
no,-73.9112,40.84519
no,-73.9112,40.84519
no,-73.9112,40.84519
no,-73.88804,40.856514
no,-73.99029,40.71918
no,-73.97111,40.75677
no,-73.97173,40.78202
no,-73.98557,40.757935
no,-73.88275,40.666443
no,-73.89276,40.67618
no,-73.935616,40.597816
no,-73.90536,40.63969
no,-73.953636,40.77529
no,-73.932274,40.69731
no,-73.896645,40.681885
no,-73.923836,40.699627
no,-73.85219,40.834152
no,-73.9736,40.784534
no,-73.91047,40.805557
no,-73.92732,40.818558
no,-73.94194,40.787064
no,-73.91292,40.666744
no,-73.990234,40.66854
no,-73.94204,40.671185
no,-73.86901,40.849567
no,-73.89315,40.85423
no,-73.9112,40.84519
no,-73.9112,40.84519
no,-73.94287,40.82154
no,-73.86232,40.65355
no,-73.86251,40.7561
no,-74.08703,40.640614
no,-73.91094,40.678783
no,-73.998604,40.659912
no,-73.94861,40.82564
no,-73.89083,40.835808
no,-73.7099,40.73895
no,-73.92239,40.609867
no,-73.89787,40.85267
no,-73.871925,40.880238
no,-73.925606,40.668495
no,-73.93587,40.677773
no,-73.94463,40.67312
no,-73.982544,40.692055
no,-73.7994,40.717014
no,-73.958275,40.585026
no,-73.77358,40.71512
no,-73.904564,40.676094
no,-73.85056,40.887383
no,-73.994934,40.7451
no,-73.89265,40.662045
no,-73.935,40.620865
no,-73.93539,40.621216
no,-73.88091,40.70171
no,-73.8614,40.734978
no,-73.91499,40.74273
no,-73.87921,40.66349
no,-73.92355,40.737896
no,-73.98787,40.7227
no,-73.88557,40.81464
no,-74.008316,40.63475
no,-73.86273,40.749866
no,-73.73274,40.668476
no,-73.967674,40.6094
no,-73.894135,40.834915
no,-73.90623,40.87467
no,-73.944786,40.80576
no,-73.916306,40.678574
no,-73.91655,40.679638
no,-73.91831,40.83142
no,-73.91369,40.83226
no,-73.90743,40.82194
no,-73.871544,40.82918
no,-73.87121,40.68022
no,-73.95336,40.71418
no,-73.954445,40.713028
no,-73.92961,40.71472
no,-73.95337,40.675385
no,-73.9357,40.678627
no,-73.99519,40.673466
no,-73.91386,40.722897
no,-73.929955,40.737537
no,-73.89575,40.69319
no,-73.81173,40.66669
no,-73.80801,40.68714
no,-73.8141,40.69056
no,-73.80593,40.786396
no,-73.70558,40.737923
no,-73.70846,40.748352
no,-73.793045,40.71071
no,-73.82509,40.780712
no,-73.95169,40.585594
no,-73.9638,40.58425
no,-73.98796,40.576275
no,-73.98946,40.57848
no,-73.74445,40.725006
no,-73.75322,40.703403
no,-73.790436,40.69691
no,-73.73887,40.677086
no,-73.739555,40.665257
no,-73.9468,40.697903
no,-73.9269,40.703667
no,-73.921776,40.707653
no,-73.9411,40.72227
no,-74.00792,40.723698
no,-73.998116,40.708763
no,-73.833725,40.85225
no,-73.82431,40.824932
no,-73.88012,40.895195
no,-73.908585,40.81462
no,-73.93294,40.794968
no,-73.92691,40.806587
no,-73.82005,40.758484
no,-73.85455,40.723724
no,-73.98522,40.768593
no,-73.98997,40.767185
yes,-73.98164,40.724495
no,-73.870735,40.66748
no,-73.87395,40.663643
no,-73.901276,40.666878
no,-73.929794,40.61877
no,-73.932495,40.61743
no,-73.911224,40.58653
no,-73.96727,40.607258
no,-73.93462,40.610443
no,-74.025665,40.62938
no,-74.02198,40.621357
no,-73.99132,40.64261
no,-73.95271,40.77656
no,-73.99459,40.660225
no,-73.97872,40.65029
no,-73.91183,40.652435
no,-73.978195,40.647526
no,-73.95898,40.639305
no,-73.93503,40.64981
no,-73.85095,40.86759
no,-73.884445,40.87271
no,-73.8632,40.871365
no,-73.88128,40.872585
no,-73.905174,40.875122
no,-73.86297,40.83442
no,-73.86058,40.845596
no,-73.891136,40.84541
no,-73.943245,40.79931
no,-73.93742,40.804375
no,-73.98333,40.69365
no,-73.97617,40.68358
no,-74.014404,40.641186
no,-74.00974,40.645664
no,-73.91499,40.74273
no,-73.91993,40.74181
no,-73.9489,40.711166
no,-73.94224,40.7118
no,-73.89191,40.824417
no,-74.0017,40.597855
no,-73.80296,40.693817
no,-73.9124,40.686226
no,-73.95323,40.763897
no,-73.91234,40.654137
yes,-73.96249,40.635933
no,-73.95804,40.65043
no,-73.95163,40.636555
no,-73.99139,40.643684
no,-73.88233,40.85106
no,-73.83634,40.78463
no,-73.78681,40.724567
no,-73.7258,40.741074
no,-73.75711,40.76229
no,-73.71668,40.733307
no,-73.78652,40.719734
no,-73.828445,40.775444
no,-73.98754,40.585346
no,-74.010056,40.60069
no,-74.07661,40.6293
no,-74.016884,40.60301
no,-73.73921,40.66563
no,-74.084564,40.619804
no,-74.11979,40.62841
yes,-74.07595,40.627167
no,-74.08141,40.630302
no,-74.08374,40.63574
no,-74.02356,40.63932
no,-73.82599,40.84038
no,-73.73926,40.667313
no,-73.744225,40.714497
no,-73.729225,40.678417
no,-73.775826,40.70537
no,-73.74416,40.69455
no,-73.79223,40.719177
no,-73.75274,40.708607
no,-73.75181,40.682404
no,-73.78805,40.703556
no,-73.817245,40.702415
no,-73.74221,40.676693
no,-73.7779,40.689915
no,-73.81743,40.704494
no,-73.79231,40.705956
no,-73.81273,40.702446
no,-73.81515,40.70071
no,-73.80488,40.69114
no,-73.75866,40.706264
no,-73.75736,40.69931
no,-73.779594,40.708603
no,-73.74082,40.718754
no,-73.8332,40.719055
no,-73.73389,40.742573
no,-73.74109,40.737457
no,-73.729675,40.711006
no,-73.91407,40.698837
no,-73.88975,40.674114
no,-73.9306,40.703472
no,-73.92153,40.696014
no,-73.94057,40.72223
no,-73.94049,40.722576
no,-73.883316,40.67834
no,-73.9203,40.692482
no,-73.91365,40.702797
yes,-73.95447,40.714878
no,-73.88464,40.68084
no,-73.91788,40.698536
no,-73.9525,40.695004
no,-73.93313,40.69579
no,-73.943535,40.69603
no,-73.91916,40.690075
no,-73.9269,40.703667
no,-73.95088,40.723892
no,-73.99404,40.72032
no,-73.98229,40.716976
no,-73.99004,40.72192
no,-73.98469,40.72173
no,-73.98069,40.721584
no,-74.00189,40.719395
no,-74.001335,40.68468
no,-73.95808,40.701397
no,-73.99907,40.688766
no,-73.94939,40.70216
no,-73.95978,40.69642
no,-73.98056,40.711
no,-73.93184,40.841084
no,-73.92873,40.86674
no,-73.927704,40.852486
no,-73.95319,40.817593
no,-73.95319,40.817593
no,-73.9568,40.821705
no,-73.957466,40.821117
no,-73.91662,40.82499
no,-73.85478,40.82092
no,-73.87282,40.827976
no,-73.87255,40.824574
no,-73.886086,40.825504
no,-73.882286,40.825527
no,-73.89587,40.822628
no,-73.917694,40.81608
no,-73.883896,40.839478
no,-73.897575,40.829422
no,-73.91642,40.82929
no,-73.88147,40.83969
no,-73.85997,40.849995
no,-73.85971,40.826275
no,-73.85173,40.83639
no,-73.87242,40.89624
no,-73.827774,40.815
no,-73.88517,40.883633
no,-73.870804,40.82466
no,-73.93005,40.829945
no,-73.916855,40.84506
no,-73.91818,40.846237
no,-73.943245,40.77887
no,-73.92238,40.83611
no,-73.94428,40.781933
no,-73.92619,40.807434
no,-73.92632,40.845024
no,-73.95579,40.78791
no,-73.919785,40.803593
no,-73.91417,40.84518
no,-73.906,40.810883
no,-73.91979,40.840874
no,-73.929375,40.7968
no,-73.908165,40.81304
no,-73.91129,40.81535
no,-73.827835,40.75425
no,-73.85089,40.737553
no,-73.85089,40.737553
no,-73.833725,40.729736
no,-73.77733,40.743164
no,-73.82335,40.74665
no,-73.88958,40.747036
no,-73.85066,40.734985
no,-73.877174,40.737907
no,-73.80373,40.736732
no,-73.8164,40.76316
no,-73.79279,40.74119
no,-73.82091,40.76616
no,-73.84466,40.735424
no,-73.90224,40.666737
no,-73.910355,40.656685
no,-73.92618,40.61306
no,-73.899086,40.665607
no,-73.88636,40.63082
no,-73.911606,40.642998
no,-73.90794,40.59657
no,-73.89287,40.64025
no,-73.88459,40.65906
no,-73.89063,40.658577
no,-73.897575,40.655983
no,-73.88475,40.665493
no,-73.8857,40.66919
no,-73.86351,40.708908
no,-73.84071,40.66252
no,-73.90207,40.70138
no,-73.84302,40.697247
no,-73.87973,40.722847
no,-73.89988,40.738438
